DisplayName;team;position;underposition;sessionDate;sessionType;allMaxSpeed;distanceTotal;distanceZ5Abs;distanceZ6Abs;maxSpeed;totalTime;entriesZ6Abs;Saison;
JOUEUR 12;U17;Milieu;Milieu Defensif;30/09/2023;Match Day;33,13;8161,670584;274,2259305;15,9817083;7,90833966;3963,999998;1;2023 - 2024;
JOUEUR 11;U17;Defenseur;Lateral Droit;06/02/2024;Match Day +3;33,2;6138,916825;229,8468199;15,97670609;7,70278394;5871,099992;2;2023 - 2024;
JOUEUR 07;U19;Milieu;Milieu Offensif;22/01/2025;Match Day +3;32,83;5956,15163;195,8665664;15,96031154;7,69167282;4867,299997;2;2024 - 2025;
JOUEUR 07;U19;Milieu;Milieu Offensif;30/10/2024;Match Day -4;32,83;5844,723758;206,4112859;15,95830313;7,76111732;4946,099974;2;2024 - 2025;
JOUEUR 10;Pro2;Attaquant;Attaquant;07/02/2024;Match Day -3;37,37;6293,185894;848,456983;15,95719347;7,6250061;3606,000007;2;2023 - 2024;
JOUEUR 09;Pro2;Defenseur;Central Centre;17/09/2024;Match Day -4;32,7;5621,137412;290,3457739;15,95475523;7,6527839;4038,600003;2;2024 - 2025;
JOUEUR 09;Pro2;Defenseur;Central Centre;22/11/2023;Match Day +3;32,7;2642,288702;107,736699;15,93469675;7,49445044;2308,600008;1;2023 - 2024;
JOUEUR 05;U19;Attaquant;Avant Centre;02/11/2024;Match Day -1;34,58;3786,682374;106,1749128;15,93164065;7,66389502;3670,7;1;2024 - 2025;
JOUEUR 15;U19;Milieu;Milieu Axial;29/09/2023;Match Day -1;33,2;4100,414007;121,8566563;15,9119781;7,54445048;2833,799989;1;2023 - 2024;
JOUEUR 12;U17;Milieu;Milieu Defensif;23/08/2023;Pre saison;33,13;10670,46387;880,3430858;15,8908078;7,72778396;8049,599986;2;2023 - 2024;
JOUEUR 12;U17;Milieu;Milieu Defensif;26/08/2023;Friendly Match;33,13;10957,29351;271,9145741;15,82358862;7,53889492;5557,099997;1;2023 - 2024;
JOUEUR 07;U19;Milieu;Milieu Offensif;25/07/2024;Pre saison;32,83;6780,615946;79,08960911;15,78996298;7,4305615;5263,700009;1;2024 - 2025;
JOUEUR 14;U19;Milieu;Milieu Axial;22/11/2023;Match Day +3;33;7494,024033;212,9338542;15,78919998;7,46389486;7280,499992;2;2023 - 2024;
JOUEUR 14;U19;Milieu;Milieu Axial;24/08/2023;Pre saison;33;4639,623062;93,04988879;15,78280541;7,41111704;3183,099985;2;2023 - 2024;
JOUEUR 05;U19;Attaquant;Avant Centre;28/09/2024;Match Day -1;34,58;4392,075237;345,9899076;15,77324678;7,56389494;3429,099991;3;2024 - 2025;
JOUEUR 01;U17;Attaquant;Aillier Gauche;26/01/2024;Match Day -1;33,7;4715,223888;177,510884;15,76842542;7,4722282;4438,100005;1;2023 - 2024;
JOUEUR 05;U19;Attaquant;Avant Centre;06/08/2024;Pre saison;34,58;8084,541967;161,5988627;15,74053309;7,80833958;7966,49998;1;2024 - 2025;
JOUEUR 02;Pro2;Milieu;;15/12/2023;Match Day -2;32,8;5014,152177;107,0586769;15,69025745;8,1805621;3247,099998;1;2023 - 2024;
JOUEUR 15;U19;Milieu;Milieu Axial;10/01/2024;Match Day -4;33,2;8416,729384;44,17923788;15,68914436;8,06389534;7464,1;1;2023 - 2024;
JOUEUR 02;Pro2;Milieu;;13/10/2023;Match Day -2;32,8;5844,232568;117,4145441;15,68308498;7,32500586;5071,600002;2;2023 - 2024;
JOUEUR 01;U17;Attaquant;Aillier Gauche;05/11/2024;Match Day +2;33,7;4637,76579;138,8682369;15,66280715;7,5694505;3899,599995;1;2024 - 2025;
JOUEUR 02;Pro2;Milieu;;29/04/2025;Match Day +3;32,8;9980,351512;183,0441007;15,6399772;7,8750063;7412,099996;1;2024 - 2025;
JOUEUR 02;Pro2;Milieu;;18/09/2025;Match Day -2;32,8;3694,793004;115,0106605;15,60857818;7,49167266;3453,800006;1;2025 - 2026;
JOUEUR 10;Pro2;Attaquant;Attaquant;16/04/2025;Match Day -3;37,37;4882,209784;124,6273031;15,57981429;7,34445032;4091,200004;1;2024 - 2025;
JOUEUR 14;U19;Milieu;Milieu Axial;21/11/2024;Match Day -3;33;9465,295803;228,254786;15,56531556;7,33611698;4748,199997;1;2024 - 2025;
JOUEUR 04;Pro2;Attaquant;;22/07/2025;Pre saison;36,3;6279,873228;174,9019035;15,48809146;7,93889524;3730,799995;1;2025 - 2026;
JOUEUR 07;U19;Milieu;Milieu Offensif;29/08/2023;Match Day -4;32,83;5774,41926;143,5967456;15,45642972;7,84445072;3725,100005;1;2023 - 2024;
JOUEUR 08;U17;Defenseur;Central Centre;16/10/2025;Match Day -3;34,6;7415,035073;637,4854944;15,44831144;7,77222844;4355,100009;1;2025 - 2026;
JOUEUR 09;Pro2;Defenseur;Central Centre;07/09/2024;Match Day -1;32,7;3719,536164;39,35744373;15,43559996;7,84445072;3332,499987;1;2024 - 2025;
JOUEUR 14;U19;Milieu;Milieu Axial;09/08/2023;Pre saison;33;10656,1004;136,6080592;15,36697719;7,91945078;5165,000009;2;2023 - 2024;
JOUEUR 12;U17;Milieu;Milieu Defensif;22/11/2024;Match Day -2;33,13;7596,88595;154,3120258;15,33275811;7,66111724;4060,599992;2;2024 - 2025;
JOUEUR 10;Pro2;Attaquant;Attaquant;07/02/2024;Match Day -4;37,37;2119,673899;94,25131561;15,32581387;7,74445064;2867,900006;2;2023 - 2024;
JOUEUR 03;Pro2;Attaquant;;01/10/2024;Match Day -4;35;4026,610966;115,014721;15,31475703;7,77222844;3620,89999;1;2024 - 2025;
JOUEUR 13;U17;Milieu;Milieu Defensif;18/10/2023;Match Day -3;30,29;9964,552614;550,539683;15,30525783;7,71667284;6679,09997;1;2023 - 2024;
JOUEUR 03;Pro2;Attaquant;;28/02/2025;Match Day -1;35;4217,306128;120,8544547;15,28698704;7,94722858;4220,1;2;2024 - 2025;
JOUEUR 04;Pro2;Attaquant;;24/04/2025;Match Day -2;36,3;6924,40341;673,7785427;15,28198747;8,055562;4246,499995;2;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;25/02/2025;Match Day -4;34,58;4610,082822;93,80672761;15,26942735;7,92500634;3566,300012;1;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;27/10/2024;Match Day -1;35;3719,244042;99,0880273;15,25282316;7,7361173;3479,299997;1;2024 - 2025;
JOUEUR 06;U19;Attaquant;Aillier Droit;09/09/2023;Match Day -1;33,9;3551,65677;97,48905954;15,23199065;7,7916729;4486,600005;1;2023 - 2024;
JOUEUR 13;U17;Milieu;Milieu Defensif;29/03/2025;Friendly Match;30,29;2356,376393;108,434469;15,23087491;7,64445056;1076,500005;1;2024 - 2025;
JOUEUR 15;U19;Milieu;Milieu Axial;10/09/2023;Match Day;33,2;1704,138823;125,6105515;15,22726091;7,75556176;843,2000036;1;2023 - 2024;
JOUEUR 05;U19;Attaquant;Avant Centre;07/11/2023;Match Day +3;34,58;4023,298529;92,50157064;15,21094323;7,90556188;2847;1;2023 - 2024;
JOUEUR 10;Pro2;Attaquant;Attaquant;20/08/2024;Match Day -4;37,37;6194,508797;155,2536242;15,19776686;8,35834002;3902,6;1;2024 - 2025;
JOUEUR 08;U17;Defenseur;Central Centre;01/10/2024;Match Day +2;34,6;3189,964219;73,41918101;15,18663596;7,65556168;2321,199996;1;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;31/03/2025;Match Day -5;35;6436,529779;219,0318193;15,17248332;7,638895;5116,999997;2;2024 - 2025;
JOUEUR 09;Pro2;Defenseur;Central Centre;25/07/2024;Pre saison;32,7;5500,687479;132,3933793;15,16559585;7,66389502;5283,400013;2;2024 - 2025;
JOUEUR 04;Pro2;Attaquant;;05/04/2024;Match Day -2;36,3;5723,468316;238,7708637;15,14942019;7,91945078;4231,700003;2;2023 - 2024;
JOUEUR 03;Pro2;Attaquant;;11/08/2025;Pre saison;35;5790,102821;143,0183451;15,13274325;8,13611762;4892,900005;2;2025 - 2026;
JOUEUR 05;U19;Attaquant;Avant Centre;20/11/2024;Match Day -4;34,58;5680,662215;144,239857;15,08469362;7,80278402;4166,199999;2;2024 - 2025;
JOUEUR 01;U17;Attaquant;Aillier Gauche;07/09/2024;Match Day -1;33,7;4356,237476;228,1211713;15,08268106;7,9027841;3314,900014;1;2024 - 2025;
JOUEUR 01;U17;Attaquant;Aillier Gauche;22/08/2025;Match Day -1;33,7;4307,972106;109,2296812;15,07581046;7,50833934;3493,899999;2;2025 - 2026;
JOUEUR 02;Pro2;Milieu;;22/01/2025;Match Day -3;32,8;8025,523589;247,9023803;15,06553462;7,638895;4131,199981;1;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;12/11/2024;Match Day +2;34,58;4655,591816;76,62232338;15,03809403;7,39167258;3262,60001;2;2024 - 2025;
JOUEUR 15;U19;Milieu;Milieu Axial;09/04/2024;Match Day +3;33,2;5152,282971;108,1541456;15,02782042;7,4166726;5021,399995;2;2023 - 2024;
JOUEUR 05;U19;Attaquant;Avant Centre;29/08/2023;Match Day -4;34,58;4844,698875;100,9327781;15,01525976;8,26111772;3727,800005;1;2023 - 2024;
JOUEUR 01;U17;Attaquant;Aillier Gauche;04/10/2023;Match Day -3;33,7;2977,535009;201,275522;15,00775469;7,4305615;2677,599996;2;2023 - 2024;
JOUEUR 06;U19;Attaquant;Aillier Droit;12/04/2024;Match Day -2;33,9;3508,044533;81,69787687;14,99448283;8,14167318;3758,899989;1;2023 - 2024;
JOUEUR 06;U19;Attaquant;Aillier Droit;26/04/2024;Match Day -2;33,9;3583,124551;70,17840493;14,9875384;7,48056154;2315,700006;2;2023 - 2024;
JOUEUR 01;U17;Attaquant;Aillier Gauche;10/11/2023;Match Day -2;33,7;2587,09425;122,6413676;14,97497987;7,50556156;2665,799995;1;2023 - 2024;
JOUEUR 01;U17;Attaquant;Aillier Gauche;17/09/2025;Match Day -5;33,7;7896,330892;140,8233341;14,9225427;7,35556144;6205,400013;1;2025 - 2026;
JOUEUR 02;Pro2;Milieu;;14/08/2024;Pre saison;32,8;6789,445472;292,7840274;14,90914204;7,43611706;4961,900004;2;2024 - 2025;
JOUEUR 04;Pro2;Attaquant;;22/05/2024;Match Day -3;36,3;6743,988403;77,17901591;14,88005791;8,66389582;4722,800006;2;2023 - 2024;
JOUEUR 03;Pro2;Attaquant;;22/02/2024;Match Day -2;35;2930,409082;103,0203087;14,87561194;8,3472289;3086,29999;1;2023 - 2024;
JOUEUR 04;Pro2;Attaquant;;01/08/2023;Pre saison;36,3;4899,915265;160,7885847;14,85719672;8,472229;3728,20002;1;2023 - 2024;
JOUEUR 02;Pro2;Milieu;;23/11/2024;Match Day;32,8;4724,972804;265,1896216;14,8272649;7,1944502;2243,299994;1;2024 - 2025;
JOUEUR 12;U17;Milieu;Milieu Defensif;05/09/2024;Match Day -3;33,13;7971,104427;1200,594588;14,81824704;7,3055614;4774,499993;1;2024 - 2025;
JOUEUR 10;Pro2;Attaquant;Attaquant;29/10/2024;Match Day +1;37,37;4222,921594;136,3012151;14,7985827;7,25556136;3192,299993;0;2024 - 2025;
JOUEUR 08;U17;Defenseur;Central Centre;15/02/2025;Match Day -1;34,6;4062,095725;124,9823599;14,79637385;7,28333916;3154,600002;2;2024 - 2025;
JOUEUR 12;U17;Milieu;Milieu Defensif;31/10/2024;Match Day -3;33,13;7649,050499;1369,597832;14,78881167;7,19167242;4675,099999;1;2024 - 2025;
JOUEUR 04;Pro2;Attaquant;;04/03/2025;Match Day +3;36,3;5609,277518;62,07450376;14,6947701;8,3611178;3945,700002;1;2024 - 2025;
JOUEUR 07;U19;Milieu;Milieu Offensif;14/05/2025;Friendly Match;32,83;3977,819056;168,1381763;14,66386956;7,9305619;2573,600005;1;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;10/09/2024;Match Day +2;34,58;4890,09932;55,05401181;14,64414811;7,96945082;3450,800008;1;2024 - 2025;
JOUEUR 07;U19;Milieu;Milieu Offensif;25/04/2025;Match Day -1;32,83;6582,151565;161,0687304;14,59115388;7,68333948;4017,499991;1;2024 - 2025;
JOUEUR 11;U17;Defenseur;Lateral Droit;26/09/2024;Match Day -3;33,2;3480,348566;99,541561;14,54026435;7,72500618;2624,999987;1;2024 - 2025;
JOUEUR 14;U19;Milieu;Milieu Axial;10/09/2025;Match Day +3;33;4463,461753;135,7662513;14,53698467;7,71945062;3059,999992;2;2025 - 2026;
JOUEUR 01;U17;Attaquant;Aillier Gauche;10/01/2024;Match Day -4;33,7;7299,621035;93,37638439;14,5116513;7,58056162;4523,999999;1;2023 - 2024;
JOUEUR 01;U17;Attaquant;Aillier Gauche;31/10/2023;Match Day +3;33,7;6161,095544;95,90658253;14,49497888;7,638895;4073,399987;1;2023 - 2024;
JOUEUR 03;Pro2;Attaquant;;23/04/2025;Match Day -4;35;4188,884378;280,2047504;14,48920987;7,62222832;2893,499981;2;2024 - 2025;
JOUEUR 01;U17;Attaquant;Aillier Gauche;10/04/2024;Match Day -4;33,7;8876,088916;159,2116078;14,45826213;8,36667336;8509,900003;1;2023 - 2024;
JOUEUR 13;U17;Milieu;Milieu Defensif;23/08/2023;Pre saison;30,29;12298,00234;549,7670588;14,42866157;7,49722822;7622,699996;2;2023 - 2024;
JOUEUR 02;Pro2;Milieu;;02/11/2024;Match Day;32,8;10892,09116;565,9436372;14,4234334;7,77222844;5956,999987;1;2024 - 2025;
JOUEUR 07;U19;Milieu;Milieu Offensif;02/02/2024;Match Day -1;32,83;4894,823053;123,2059171;14,40093935;7,58056162;3852,100005;1;2023 - 2024;
JOUEUR 13;U17;Milieu;Milieu Defensif;08/05/2025;Match Day -3;30,29;7835,762503;822,1629134;14,35093841;7,54722826;4358,500014;2;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;30/10/2024;Match Day -4;34,58;5773,365944;247,4559185;14,3144872;7,48056154;4946,099974;1;2024 - 2025;
JOUEUR 10;Pro2;Attaquant;Attaquant;30/10/2024;Match Day -3;37,37;5816,296178;160,3740335;14,31193233;7,44722818;4917,80001;1;2024 - 2025;
JOUEUR 08;U17;Defenseur;Central Centre;21/01/2025;Match Day +2;34,6;4897,396777;163,2804865;14,30177319;7,4583393;2818,899991;1;2024 - 2025;
JOUEUR 02;Pro2;Milieu;;17/03/2025;Match Day +2;32,8;6383,061099;165,8820736;14,28554541;8,13611762;4140,899997;1;2024 - 2025;
JOUEUR 11;U17;Defenseur;Lateral Droit;07/08/2024;Pre saison;33,2;9108,141684;126,7407251;14,25115905;7,53333936;7303,100004;1;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;22/04/2025;Match Day -4;35;7028,972062;218,1965784;14,24714297;7,361117;4558,799992;1;2024 - 2025;
JOUEUR 12;U17;Milieu;Milieu Defensif;16/12/2023;Friendly Match;33,13;9127,675951;238,8779434;14,22226247;7,32222808;4564,800005;1;2023 - 2024;
JOUEUR 15;U19;Milieu;Milieu Axial;18/01/2025;Match Day -1;33,2;3564,80531;131,0811827;14,20859844;7,46667264;3711,700013;1;2024 - 2025;
JOUEUR 09;Pro2;Defenseur;Central Centre;03/05/2025;Match Day -1;32,7;4001,8517;61,654894;14,2039351;8,21389546;3828,400016;1;2024 - 2025;
JOUEUR 15;U19;Milieu;Milieu Axial;13/03/2024;Match Day -4;33,2;6168,192875;121,3075534;14,14971043;8,37222892;3997,400017;2;2023 - 2024;
JOUEUR 12;U17;Milieu;Milieu Defensif;01/08/2024;Pre saison;33,13;6986,957227;1019,453195;14,14470261;7,23889468;4919,30001;1;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;07/09/2025;Match Day;34,58;1459,057877;68,91759174;14,1177584;8,08056202;760,0000004;;2025 - 2026;
JOUEUR 05;U19;Attaquant;Avant Centre;13/03/2024;Match Day -4;34,58;5886,792832;59,17311946;14,01074898;8,12778428;3956,30002;2;2023 - 2024;
JOUEUR 10;Pro2;Attaquant;Attaquant;27/10/2024;Match Day -1;37,37;3918,150557;76,61839928;13,97026148;8,10833982;3479,299997;1;2024 - 2025;
JOUEUR 09;Pro2;Defenseur;Central Centre;21/08/2025;Match Day -2;32,7;3283,079283;21,04310253;13,95692594;7,86667296;5443,699997;2;2025 - 2026;
JOUEUR 12;U17;Milieu;Milieu Defensif;02/10/2025;Match Day -3;33,13;6462,858439;156,5944111;13,91720277;7,78056178;4630,5;1;2025 - 2026;
JOUEUR 07;U19;Milieu;Milieu Offensif;31/05/2024;Match Day -2;32,83;6634,628927;166,5169233;13,88387895;7,91945078;4725,499988;1;2023 - 2024;
JOUEUR 15;U19;Milieu;Milieu Axial;05/09/2025;Match Day -2;33,2;3792,812635;41,25631127;13,84616651;7,90000632;4178,900003;;2025 - 2026;
JOUEUR 08;U17;Defenseur;Central Centre;10/10/2024;Match Day -3;34,6;6644,371322;204,1331559;13,79553925;7,55278382;4648,799995;1;2024 - 2025;
JOUEUR 08;U17;Defenseur;Central Centre;04/10/2024;Match Day -2;34,6;4419,620774;187,4431192;13,77004941;7,54445048;2935,100026;1;2024 - 2025;
JOUEUR 09;Pro2;Defenseur;Central Centre;25/02/2025;Match Day -4;32,7;5080,672407;195,6746061;13,75560179;7,62778388;4903,600006;1;2024 - 2025;
JOUEUR 09;Pro2;Defenseur;Central Centre;17/01/2025;Match Day -1;32,7;3793,014725;60,12733125;13,75281952;7,84167294;3091,400009;2;2024 - 2025;
JOUEUR 10;Pro2;Attaquant;Attaquant;17/01/2025;Match Day -1;37,37;3986,465886;150,8115486;13,74809932;7,98056194;3091,400009;2;2024 - 2025;
JOUEUR 07;U19;Milieu;Milieu Offensif;09/02/2025;Match Day;32,83;2886,207552;178,5172348;13,72581653;7,61389498;1387,100004;1;2024 - 2025;
JOUEUR 15;U19;Milieu;Milieu Axial;28/04/2024;Match Day;33,2;1278,198111;65,51643294;13,71143397;7,4444504;577,8999992;1;2023 - 2024;
JOUEUR 01;U17;Attaquant;Aillier Gauche;22/09/2024;Match Day;33,7;1729,722093;76,28841155;13,70448986;7,53889492;886,5000032;1;2024 - 2025;
JOUEUR 15;U19;Milieu;Milieu Axial;15/08/2024;Pre saison;33,2;4408,618998;109,648106;13,68499537;7,73056174;3803,799985;1;2024 - 2025;
JOUEUR 01;U17;Attaquant;Aillier Gauche;26/04/2024;Match Day -2;33,7;3896,132325;99,71998341;13,68081721;7,638895;2315,700006;2;2023 - 2024;
JOUEUR 11;U17;Defenseur;Lateral Droit;07/03/2025;Match Day -2;33,2;4668,95105;194,7973704;13,67172079;7,6250061;4044,599992;1;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;11/07/2025;Pre saison;35;4619,815774;148,0462719;13,65865671;7,52222824;3637,500005;1;2025 - 2026;
JOUEUR 11;U17;Defenseur;Lateral Droit;08/05/2025;Match Day -3;33,2;7125,227057;569,715477;13,65853454;7,56667272;4358,500014;1;2024 - 2025;
JOUEUR 07;U19;Milieu;Milieu Offensif;31/07/2024;Pre saison;32,83;8335,857769;325,279477;13,63726092;7,57500606;7020,499996;1;2024 - 2025;
JOUEUR 02;Pro2;Milieu;;17/09/2025;Match Day -3;32,8;6967,373161;265,5753564;13,63171043;7,500006;4648;2;2025 - 2026;
JOUEUR 01;U17;Attaquant;Aillier Gauche;04/10/2024;Match Day -2;33,7;4480,425528;150,9931284;13,61991922;7,55000604;2935,100026;1;2024 - 2025;
JOUEUR 06;U19;Attaquant;Aillier Droit;12/09/2025;Match Day -1;33,9;4864,162297;258,9326014;13,61638113;7,777784;3353,099986;1;2025 - 2026;
JOUEUR 01;U17;Attaquant;Aillier Gauche;31/08/2024;Match Day -1;33,7;2582,123006;76,4934825;13,59409458;7,46667264;2552,000015;1;2024 - 2025;
JOUEUR 11;U17;Defenseur;Lateral Droit;12/04/2024;Match Day -1;33,2;5886,24254;108,1258416;13,575206;7,42222816;3937,399986;2;2023 - 2024;
JOUEUR 13;U17;Milieu;Milieu Defensif;30/09/2023;Match Day;30,29;4349,050744;156,5910231;13,55421059;7,42500594;2027,600001;1;2023 - 2024;
JOUEUR 02;Pro2;Milieu;;01/08/2025;Rehab;32,8;6356,670737;322,2665404;13,51965533;7,48333932;5191,199997;2;2025 - 2026;
JOUEUR 07;U19;Milieu;Milieu Offensif;02/11/2024;Match Day -1;32,83;7072,161478;181,5830813;13,49255391;7,35000588;4144,300012;1;2024 - 2025;
JOUEUR 05;U19;Attaquant;Avant Centre;17/09/2024;Match Day +3;34,58;5518,021991;78,99729606;13,42727252;8,33611778;3506,900004;1;2024 - 2025;
JOUEUR 14;U19;Milieu;Milieu Axial;30/07/2024;Pre saison;33;6026,831345;66,13925426;13,36221162;7,98056194;4589,400013;1;2024 - 2025;
JOUEUR 08;U17;Defenseur;Central Centre;31/10/2023;Match Day +3;34,6;5999,704343;57,04869768;13,27999144;7,79445068;4073,399987;1;2023 - 2024;
JOUEUR 07;U19;Milieu;Milieu Offensif;31/10/2023;Match Day +3;32,83;5559,296026;90,35379745;13,27582578;7,71389506;4073,399987;1;2023 - 2024;
JOUEUR 11;U17;Defenseur;Lateral Droit;17/09/2024;Match Day +2;33,2;3094,801545;38,447997;13,23282557;7,9861175;2427,799997;1;2024 - 2025;
JOUEUR 04;Pro2;Attaquant;;03/05/2024;Match Day -1;36,3;4645,110869;140,662338;13,21609551;7,79722846;2837,699991;1;2023 - 2024;
JOUEUR 14;U19;Milieu;Milieu Axial;10/01/2024;Match Day -4;33;5162,362398;57,25328068;13,17499041;7,75278398;3472,399997;1;2023 - 2024;
JOUEUR 02;Pro2;Milieu;;21/02/2025;Match Day -1;32,8;4564,228037;108,5460651;13,13416332;7,75833954;3817,700001;2;2024 - 2025;
JOUEUR 02;Pro2;Milieu;;10/02/2025;Match Day +2;32,8;6701,452701;98,00837546;13,12471514;7,66389502;3608,5;1;2024 - 2025;
JOUEUR 15;U19;Milieu;Milieu Axial;16/10/2024;Match Day +3;33,2;3722,59656;108,5860817;13,09422123;7,78333956;2477,499989;2;2024 - 2025;
JOUEUR 14;U19;Milieu;Milieu Axial;05/08/2023;Friendly Match;33;5488,762372;180,4319016;13,082552;8,0694509;2795,500003;2;2023 - 2024;
JOUEUR 06;U19;Attaquant;Aillier Droit;02/11/2024;Match Day -1;33,9;4355,643587;131,1187459;13,06888256;7,63056166;3403,5;2;2024 - 2025;
JOUEUR 02;Pro2;Milieu;;06/04/2024;Match Day -1;32,8;3617,904973;73,72555448;13,0558902;7,60556164;3340,699993;2;2023 - 2024;
JOUEUR 01;U17;Attaquant;Aillier Gauche;12/02/2025;Match Day +3;33,7;6494,664318;177,0163528;13,03943453;7,59445052;5891,800005;1;2024 - 2025;
JOUEUR 10;Pro2;Attaquant;Attaquant;13/12/2024;Match Day -2;37,37;5193,792661;194,1466106;13,03554312;7,71945062;3464,899968;1;2024 - 2025;
JOUEUR 11;U17;Defenseur;Lateral Droit;31/07/2024;Pre saison;33,2;5621,481696;122,8164928;13,00693666;7,71389506;3563,099989;2;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;30/07/2024;Pre saison;35;2161,328131;74,41021919;12,98520415;7,8194507;2874,199999;1;2024 - 2025;
JOUEUR 12;U17;Milieu;Milieu Defensif;09/12/2023;Friendly Match;33,13;7381,569087;191,4190877;12,95408893;7,53889492;3933,799992;1;2023 - 2024;
JOUEUR 07;U19;Milieu;Milieu Offensif;08/04/2025;Match Day +2;32,83;6810,257674;157,1014613;12,92331309;7,78056178;4426,599991;1;2024 - 2025;
JOUEUR 01;U17;Attaquant;Aillier Gauche;17/08/2023;Pre saison;33,7;6725,406969;424,5290364;12,92026655;7,52222824;4573,799983;1;2023 - 2024;
JOUEUR 03;Pro2;Attaquant;;25/08/2025;Match Day +2;35;4291,422711;115,6169755;12,9148383;7,64445056;3867,999999;1;2025 - 2026;
JOUEUR 06;U19;Attaquant;Aillier Droit;27/04/2024;Match Day -1;33,9;3450,342462;61,46308652;12,8764386;7,500006;2569,499997;2;2023 - 2024;
JOUEUR 07;U19;Milieu;Milieu Offensif;19/08/2023;Friendly Match;32,83;7956,600067;310,4574783;12,86749276;7,37778368;3951,200002;1;2023 - 2024;
JOUEUR 05;U19;Attaquant;Avant Centre;08/02/2025;Match Day -1;34,58;3983,505916;162,6589325;12,86421931;7,5138949;4272,70001;2;2024 - 2025;
JOUEUR 02;Pro2;Milieu;;13/03/2024;Match Day -3;32,8;7375,551087;372,4983421;12,86360028;7,63056166;3751,600019;1;2023 - 2024;
JOUEUR 15;U19;Milieu;Milieu Axial;07/11/2024;Match Day -3;33,2;7150,34012;659,99517;12,85771389;7,46111708;5080,199998;1;2024 - 2025;
JOUEUR 01;U17;Attaquant;Aillier Gauche;02/08/2024;Pre saison;33,7;4822,474455;167,8001762;12,84783259;7,53889492;4161,300005;2;2024 - 2025;
JOUEUR 02;Pro2;Milieu;;06/12/2023;Match Day -2;32,8;7563,765461;165,3704567;12,84756149;7,50833934;3745,700021;1;2023 - 2024;
JOUEUR 08;U17;Defenseur;Central Centre;06/12/2024;Match Day -2;34,6;6455,961668;147,1818747;12,82366424;7,43889484;3623,199992;1;2024 - 2025;
JOUEUR 13;U17;Milieu;Milieu Defensif;19/01/2025;Friendly Match;30,29;10191,65004;743,9153427;12,82276702;7,63611722;4486,1;1;2024 - 2025;
JOUEUR 03;Pro2;Attaquant;;30/10/2024;Match Day -3;35;4392,769799;176,7212347;12,81893537;7,55278382;3936,30001;1;2024 - 2025;
JOUEUR 14;U19;Milieu;Milieu Axial;09/01/2025;Match Day -3;33;6977,534635;317,1319727;12,79727595;7,3194503;4848,399996;1;2024 - 2025;
JOUEUR 13;U17;Milieu;Milieu Defensif;16/09/2023;Match Day;30,29;12008,79173;306,6023709;12,79603418;7,26945026;5740,000002;1;2023 - 2024;
JOUEUR 08;U17;Defenseur;Central Centre;19/03/2025;Friendly Match;34,6;5388,360568;255,3785919;12,79576075;7,35000588;2751,499999;2;2024 - 2025;
JOUEUR 02;Pro2;Milieu;;07/08/2025;Pre saison;32,8;7279,868714;223,5859966;12,77193421;7,4166726;5104,599998;0;2025 - 2026;
JOUEUR 13;U17;Milieu;Milieu Defensif;16/11/2024;Friendly Match;30,29;11798,76378;644,3237813;12,77122181;7,2777836;5585,299998;1;2024 - 2025;
JOUEUR 08;U17;Defenseur;Central Centre;29/08/2024;Match Day -3;34,6;6109,555202;153,3182744;12,76476989;7,2916725;3576,600014;2;2024 - 2025;
JOUEUR 14;U19;Milieu;Milieu Axial;05/10/2024;Match Day -1;33;6541,921002;193,4712263;12,75444471;7,2638947;5249,900018;0;2024 - 2025;
